"ISBN","Title","Author","Courses","ImageURL","OrigPrice"
"9780471383659","ALGORITHM DESIGN","GOODRICH & TAMASSIA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","150.95"
"9780486495064","STATES OF MATTER","GOODSTEIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","61.75"
"9780470228111","ANNOTATED READINGS IN THE HISTORY OF MODERN PSYCHO","GOODWIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","96.95"
"9780471450085","RESEARCH IN PSYCHOLOGY *4TH ED*","GOODWIN C J","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","124.95"
"9780521629485","NO OTHER WAY OUT : STATES AND REVOLUTIONARY MOVEME","GOODWIN JEFF","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","42.95"
"9780199916986","BRIDGES ACROSS AN IMPOSSIBLE DIVIDE","GOPIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780199916986.jpg","32.95"
"9781416040026","EPIDEMIOLOGY 4ED","GORDIS","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","70.95"
"9780679418603","DELUXE TRANSITIVE VAMPIRE","GORDON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780679418603.jpg","33.95"
"9780140135978","NEW SCIENCE OF STRONG MATERIALS","GORDON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.99"
"9780618382019","NEW WELL-TEMPERED SENTENCE","GORDON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","11.50"
"9780140136289","STRUCTURES OR WHY THINGS DON'T FALL DOWN","GORDON","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.99"
"9780471557968","PRINCIPLES OF COMMUNICATION SATELLITES","GORDON & MORGAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","178.99"
"9780028709659","HISTORY OF KEYBOARD LITERATURE","GORDON *PREPAID SPECIAL*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","160.00"
"9781588268471","UNDERSTANDING CONTEMPORARY AFRICA 5TH","GORDON ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","28.25"
"9781588264664","UNDERSTANDING CONTEMPORARY AFRICA 4TH ED","GORDON ET AL (EDS)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.00"
"9780130328472","ORGANIZATIONAL BEHAVIOUR 7ED","GORDON JUDITH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","129.95"
"9781594865671","INCONVENIENT TRUTH","GORE AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781594865671.jpg","28.95"
"9780486411156","LOWER DEPTHS","GORKI","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","1.50"
"9780413181107","PLAYS 1","GORKY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780413181107.jpg","24.25"
"9781406833263","MOTHER","GORKY SEPT 2008","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","2.50"
"9781578511839","L.L. BEAN : MAKING OF AN AMERICAN ICON","GORMAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","29.50"
"9781556351952","READING PAUL","GORMAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","22.75"
"9780631222354","MEDIA & SOCIETY IN TWENTIETH CENTURY","GORMAN (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","40.99"
"9781405149358","MEDIA AND SOCIETY IN THE TWENTY-FIRST CENTURY","GORMAN ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","49.95"
"9780802839343","APOSTLE OF THE CRUCIFIED LORD : A THEOLOGICAL INTR","GORMAN MICHAEL J.","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","43.00"
"9780321216427","CONSTRUCTING THE AMERICAN PAST VOL 1 *5TH ED*","GORN ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","68.95"
"9780374528584","SITUATION AND THE STORY","GORNICK","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.00"
"9780321156129","LITTLE BROWN WORKBOOK 4ED","GORRELL ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","30.95"
"9781552392843","ENVIRONMENTAL JUSTICE & RACISM IN CANADA","GOSINE *LTD SALE STK*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","2.50"
"9780465013821","SNOOP","GOSLING","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.99"
"9780321246783","JAVA LANGUAGE SPECIFICATION 3ED","GOSLING ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321246783.jpg","62.99"
"9780920897539","CHORUS OF MUSHROOMS","GOTO","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780920897539.jpg","18.95"
"9780387220239","QUANTUM MECHANICS FUNDAMENTALS 2ND","GOTTFRIED ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","75.70"
"9781554580309","BECOMING MY MOTHER'S DAUGHTER","GOTTLIEB","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781554580309.jpg","24.95"
"9782253050841","CHANSON DE LA CROISADE ALBIGEOISE","GOUGAUD","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.95"
"9782290001912","ZAMORE ET MIRZA OU L'ESCLAVAGE DES NOIRS","GOUGES","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","0.75"
"9780781765688","SIDMANS NEUROANATOMY : PROGRAMMED LEARNING TOOL 2E","GOULD & BRUECKNER","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","67.50"
"9780136006527","CLASSICAL PHILOSOPHICAL QUESTIONS *13TH ED*","GOULD & MULVANEY *OLD ED*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780136006527.jpg","98.30"
"9780131407411","CLASSIC PHILOSOPHICAL QUESTIONS","GOULD & MULVINEY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","92.95"
"9780888012807","KILTER 55 FICTIONS","GOULD JOHN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780888012807.jpg","16.95"
"9781894004510","JUST ANOTHER INDIAN","GOULDING","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781894004510.jpg","22.95"
"9780321711373","MULTICORE APPLICATION PROGRAMMNG: WIN DVLIB","GOVE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321711373.jpg","51.99"
"9781553677437","CANADIAN INCOME TAX ACT WITH REGULATIONS 83ED","GOVERNMENT OF CANADA","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","97.99"
"9780495603405","PRACTICAL STUDY OF ARGUMENT 7TH ED","GOVIER","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg",
"9781133934646","PRACTICAL STUDY OF ARGUMENT ENHANCED 7TH ED","GOVIER","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","140.95"
"9780534605254","O/E - PRACTICAL STUDY OF ARGUMENT *6TH ED*","GOVIER T (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","116.95"
"9780779474493","MENTAL HEALTH ACT AND REGULATIONS (PUB # 111669)","GOVT ONT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.00"
"9780002008921","HELPLESS","GOWDY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.95"
"9781551115535","TECHNOLOGY AND SOCIETY 2ND ED","GOYDER ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551115535.jpg","29.95"
"9780176416669","THEORIES OF SOCIAL INEQUALITY 5TH ED","GRABB","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","84.95"
"9780176233044","O/E -THEORIES OF SOCIAL INEQUALITY *4TH ED*","GRABB E G (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","52.95"
"9780131984752","SOCIAL INEQUALITY AND POLICIES *5TH ED*","GRABB ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780131984752.jpg","90.55"
"9780674541535","MAGIC IN THE ANCIENT WORLD","GRAF","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.25"
"9780312938994","A IS FOR ALIBI","GRAFTON SUE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780312938994.jpg","10.99"
"9780132402385","CANADIAN SOCIAL POLICY : AN INTRODUCTION **3RD ED*","GRAHAM *OLD ED*","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780132402385.jpg","76.50"
"9780321559654","ALGAE 2ED","GRAHAM ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780321559654.jpg","165.90"
"9780130671066","CANADIAN SOCIAL POLICY AN INTRO","GRAHAM ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","53.95"
"9780132310611","CANADIAN SOCIAL POLICY AN INTRODUCTION 4TH ED","GRAHAM ET AL","; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780132310611.jpg","80.05"
"9780631205418","PHILOSOPHY OF MIND 2ND ED","GRAHAM G","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","47.20"
"9780136603337","ALGAE","GRAHAM L E ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","137.95"
"9780486407852","WIND IN THE WILLOWS","GRAHAME","; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","3.75"
"9780141321134","WIND IN THE WILLOWS","GRAHAME","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.50"
"9781844574346","EPHEMERAL MEDIA","GRAINGE (ED)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","28.95"
"9780802086969","CANADA'S ARMY : WAGING WAR AND KEEPING THE PEACE","GRANATSTEIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780802086969.jpg","34.95"
"9780805083231","EMPIRE'S WORKSHOP","GRANDIN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780805083231.jpg","22.00"
"9780571114610","HISTORY OF ROME (FABER EDITION)","GRANT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","34.00"
"9780773530102","LAMENT FOR A NATION","GRANT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.95"
"9780838402085","WELL SAID","GRANT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","49.95"
"9781424006250","WELL SAID **3RD ED**","GRANT","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","62.95"
"9780865715349","TEACHING GREEN : THE ELEMENTARY YEARS","GRANT ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780865715349.jpg","29.95"
"9780176103576","READER IN CANADIAN PLANNING","GRANT JILL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","62.95"
"281082675967B","COURSEWARE AVAILABLE AT MEDIA DOC DANA PORTER GROU","GRAPHICS","; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","0.01"
"281082675966B","COURSEWARE AVAILABLE AT MEDIA DOC DAVIS - DC 1820B","GRAPHICS","; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","0.00"
"281082675575B","COURSEWARE AVAILABLE AT MEDIA DOC EIT - EIT 2022","GRAPHICS","; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_generic_cover.jpg","1.00"
"9780813535555","PROTECTING HOME","GRASMUCK","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","3.00"
"9783423131766","IM KREBSGANG","GRASS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","21.75"
"9783882438000","IM KREBSGANG","GRASS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","4.00"
"9782764403662","KLONK CONTRE KLONK *QUEBEC AMERIQUE JEUNESSE ED*","GRAVEL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","9.95"
"9781554810239","STRATEGIC GUIDE TO TECHNICAL COMMUNICATION 2ND CDN","GRAVES","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781554810239.jpg","55.95"
"9781551118147","STRATEGIC GUIDE TO TECHNICAL COMMUNICATION","GRAVES ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551118147.jpg","36.95"
"9781770400450","START & RUN A CONSULTING BUSINESS 9TH ED","GRAY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781770400450.jpg","16.75"
"9781551808246","START AND RUN A CONSULTING BUSINESS 8TH ED","GRAY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551808246.jpg","16.75"
"9780471321682","ANALYSIS & DESIGN OF ANALOG INTEGRATED CIRCUITS 4E","GRAY & MEYER","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","144.95"
"9781571670250","LEISURE RESOURCES 2ED *LTD SALE COPIES*","GRAY (LTD SALE COPIES)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.00"
"9780470245996","ANALYSIS & DESIGN OF ANALOG INTEGRATED CIRCUITS 5T","GRAY ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","171.95"
"9780198700692","REBELLIONS & REVOLUTIONS : CHINA FROM THE 1800S TO","GRAY JACK","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780198700692.jpg","55.50"
"9780060569662","AUTOBIOGRAPHY OF A FACE","GREALY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780060569662.jpg","16.99"
"9780929003580","DAVID EARLE : CHOREOGRAPHIC WORKS 1963-2003","GREEN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","45.00"
"9780072556834","HEALTH PROGRAM PLANNING 4ED","GREEN & KREUTER","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","182.95"
"9781895830224","TOUGH ON KIDS : RETHINKING APPROACHES TO YOUTH JUS","GREEN ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","28.00"
"9780500271612","ANCIENT GREECE : A CONCISE HISTORY","GREEN PETER","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.00"
"9780133214314","ADVANCED ENGINEERING MATHEMATICS 2ED","GREENBERG","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780133214314.jpg","199.00"
"9781256634485","ADVANCED ENGINEERING MATHEMATICS CUSTOM EDITION FO","GREENBERG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","58.65"
"9780807066812","ART & CULTURE","GREENBERG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780807066812.jpg","25.95"
"9780393326161","NIXON'S SHADOW","GREENBERG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.00"
"9780822219934","TAKE ME OUT","GREENBERG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.50"
"9780176104221","COMMUNICATION IN QUESTION","GREENBERG ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","52.95"
"9780132229241","O/E - BEHAVIOUR IN ORGANIZATIONS 2ND CDN ED PKG","GREENBERG J (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","130.95"
"9780898621280","MIND OVER MOOD","GREENBERGER D","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.95"
"9780393928310","NORTON ANTH ENGLISH LIT 8TH ED VOL B MAJOR AUTHORS","GREENBLATT","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","59.75"
"9780393913002","NORTON ANTH ENGLISH LIT 9TH ED PKG 1 VOLS A-C","GREENBLATT ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","65.65"
"9780393919653","NORTON ANTHOL ENGL LIT MAJOR AUTH VOL 2 - 9TH ED","GREENBLATT ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","61.25"
"9780393912517","NORTON ANTHOLOGY OF ENGLISH LIT VOL C 9TH ED","GREENBLATT ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","45.50"
"9781256462644","ADVANCED ENGINEERING MATHEMATICS CUSTOM","GREENBURG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","35.95"
"9780774811859","COURTS","GREENE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780774811859.jpg","22.95"
"9780135132456","ECONOMETRIC ANALYSIS 6ED *OLD ED*","GREENE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780135132456.jpg","186.80"
"9780131395381","ECONOMETRIC ANALYSIS 7ED","GREENE","; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780131395381.jpg","189.00"
"9780143039020","QUIET AMERICAN","GREENE","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","15.00"
"9780821839621","FUNCTION THEORY OF ONE COMPLEX VARIABLE 3ED","GREENE & KRANTZ","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","86.95"
"9780142001387","QUIET AMERICAN","GREENE GRAHAM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","14.75"
"9780143039006","TRAVELS WITH MY AUNT","GREENE GRAHAM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.95"
"9780691137995","INNOVATION, INTELLECTUAL PROPERTY & ECONOMIC GROWT","GREENHALGH & ROGERS","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","64.75"
"9781256340263","CALCULUS & VECTOR ALGEBRA KINESIOLOGY CUSTOM","GREENWELL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","120.45"
